Article Name,Text
article-21224.xml,"President Barack Obama on Thursday declared a new chapter in U.S. relations with Myanmar, easing an investment ban and naming the first U.S. ambassador to the former pariah state in 22 years to reward it for democratic reforms.
Myanmar's reforms over the past year or so have seen it emerge from decades of authoritarian rule and diplomatic isolation, although it remains dominated by its military. Obama pointed to the parliamentary election of opposition figure Aung San Suu Kyi as a prominent example of progress in the Asian nation also known as Burma.
After meeting Myanmar's Foreign Minister, Wunna Maung Lwin, Secretary of State Hillary Rodham Clinton said that the U.S. was suspending sanctions on American investment across all sectors of the Myanmar economy and export of financial services. She described it as the most significant action Washington has taken so far to reward Myanmar for its reforms.
""Today we say to American businesses, invest in Burma, and do it responsibly,"" she told a joint news conference after talks with the foreign minister at the State Department. She said U.S. companies would be expected to conduct due diligence to avoid any problems, including human rights abuses.
Despite the easing of restrictions, U.S. companies would still be barred from doing business with firms associated with the country's powerful military, and the White House announced it was keeping its framework of hard-hitting sanctions in place for now, saying Myanmar's democratic reforms are still ""nascent.""
The move was welcomed by two Republican senators influential on Myanmar policy, John McCain and Mitch McConnell, who both met with Wunna Maung Lwin Thursday.
They also welcomed the nomination of Derek Mitchell, who will become the first U.S. ambassador to the country since 1990. Clinton urged his quick confirmation by the Senate. The U.S. is currently represented by a lower-level diplomat.
Myanmar will also send a full ambassador to Washington, a post to be taken by its current permanent representative to the United Nations in New York, Than Swe.
Human rights groups and exiled Myanmar activists criticized the announcement on the easing on economic controls.
The U.S. Coalition for Burma said the Obama administration was prematurely rewarding Myanmar while its military was escalating violence against the Kachin ethnic minority in the north of the country. The fighting over the past year has displaced tens of thousands of villagers.
Clinton voiced continued concern over detention of political prisoners. Western governments say hundreds of such detainees are still held despite a series of amnesties granted by Myanmar's President Thein Sein over the past year.
The Obama administration had announced after democracy leader Suu Kyi's election in April that it planned to ease a ban on American investment that has been in place since 1997. That fueled intense debate in Washington on how and at what pace the U.S. should ease policies that have long punished Myanmar country for rights abuses and suppression of democracy.
U.S. businesses and some lawmakers have been pushing to lift economic sanctions and point to the European Union's recent suspension of its restrictions, which could now leave American corporations at a competitive disadvantage - not least in the potentially lucrative oil, gas and mining sectors.
Suu Kyi, who spent 15 of the previous 22 years under house arrest before her release in late 2010, this week gave cautious backing to the suspension of economic sanctions but warned that the reforms in Myanmar were still reversible.
Human Rights Watch is demanding the imposition of binding rules on corporate responsibility for U.S. companies working in Myanmar and revision of a blacklist of sanctioned Myanmar entities - which U.S. officials say is underway. Many of them, both individuals and companies, are linked to the military, and U.S. firms will still be barred from working with those entities.
A senior administration official said the U.S. government would develop a mechanism to ensure transparency and oversight in American business dealings in Myanmar, but the standards would not be legally binding.
The official, who was briefing reporters on condition of anonymity to provide details of the new U.S. policies, also cautioned that Myanmar was not currently a very welcoming place for foreign businesses, because of the human rights situation, corruption and the rudimentary legal and regulatory environment.
"
article-2124.xml,"The Rev. Billy Graham was released from hospital Tuesday after spending six days recovering from pneumonia, his second bout with the lung infection in the past seven months.
Doctors decided to let the 93-year-old evangelist go home after he responded well to antibiotics and physical therapy to increase his strength, said Nancy Lindell, a spokeswoman for Mission Hospital in Asheville, North Carolina.
Graham said he was grateful for the thoughts and prayers from around the world, according to a statement released by the hospital.
""I also appreciated the wonderful treatment I received here from such caring doctors and nurses, and feel I have made some new friends,"" Graham said. ""But I am especially looking forward to seeing my home decorated for Christmas and spending the holidays with members of my family.""
Graham was admitted Nov. 30 after suffering from congestion, a cough and slight fever. He was diagnosed with pneumonia.
He spent five days at the hospital with the same ailment in May. In October 2008, Graham was hospitalized after he tripped and fell over one of his dogs. Earlier that same year, he had elective surgery on a shunt that controls excess fluid on his brain. The shunt was first installed in 2000 and drains fluid through a small tube, relieving excess pressure that can cause symptoms similar to Parkinson's disease.
Graham has also suffered from prostate cancer and was hospitalized in 2007 for nearly two weeks after experiencing intestinal bleeding. His wife, Ruth Bell Graham, died in June 2007.
The evangelist has led a worldwide ministry that packed stadiums with believers and has counseled every U.S. president since Harry Truman. He published his most recent book, ""Nearing Home,"" last month and plans to continue writing his next book, which he said will summarize his six decades of work.
Graham rarely appears in public now. The Billy Graham Evangelistic Association is run by Graham's son, Franklin.
Doctors used the six-day hospital stay for routine tests on Graham that he had already scheduled. They sent him home with orders to continue his therapy to increase his strength and mobility.
"
article-21273.xml,"Medical examiners found evidence of marijuana in Trayvon Martin's system after he was fatally shot by a neighborhood watch volunteer, an autopsy report released Thursday shows.
Also included in a massive release of evidence was an investigator's recommendation to prosecutors that suspect George Zimmerman be arrested on manslaughter charges. The investigator, who was on the scene after the shooting, wrote on March 13 that the confrontation should have been avoided. That report came nearly a month before Zimmerman was arrested.
The package of documents, photos and video was turned over by prosecutors to defense attorneys days before it was released to the media.
The autopsy says medical examiners found THC, the psychoactive ingredient in marijuana, when they tested Martin's blood and urine. A police report shows Martin had been shot once in the chest and had been pronounced dead at the scene.
Also in the package is a photo of suspect George Zimmerman with a bloody nose taken the night of the fight. A paramedic report says Zimmerman had a 1-inch laceration on his head and forehead abrasion.
""Bleeding tenderness to his nose, and a small laceration to the back of his head. All injuries have minor bleeding,"" paramedic Michael Brandy wrote about Zimmerman's injuries in the report.
Zimmerman told a police officer that he did not have any other bruises or cuts but his back hurt, according to a police report.
Whether Zimmerman was injured in the Feb. 26 altercation with Martin has been a key question. Zimmerman has claimed self-defense and said he only fired because the unarmed teenager attacked him.
Zimmerman is awaiting trial on a second-degree murder charge. He has pleaded not guilty.
Investigator Christopher Serino, who recommended that Zimmerman be charged, told prosecutors in March that the fight could have been avoided if Zimmerman had remained in his vehicle and awaited the arrival of law enforcement. He said Zimmerman, after leaving his vehicle, could have identified himself to Martin as a concerned citizen and talked to him instead of confronting him.
He said there is no evidence Martin was involved in any criminal activity.
A separate report written by Serino at the crime scene says Martin had $40.15, Skittles candy, a red lighter, headphones and a photo pin in his pocket. He had been shot once in the chest and had been pronounced dead at the scene.
New witness accounts also emerged Thursday. A witness, whose name is redacted, told investigators he saw ""a black male, wearing a dark colored hoodie,"" on top of a white or Hispanic male who was yelling for help.
The witness, who was looking out the sliding glass door at his home about 30 feet away, said he saw the black male throwing punches ""MMA (mixed martial arts) style.""
He said he told the fighters he was calling the police. He said that as he was making the call, he heard a shot. He looked outside and saw the person who had been on top laid out on the grass as if he had been shot. He said the other fighter was standing on the sidewalk, talking to another person with a flashlight.
"
article-2209.xml,"
Dozens of bodies were dumped in the streets of a Syrian city at the heart of the country’s nine-month-old uprising, a grim sign that sectarian bloodshed is escalating.
The discovery in the streets of Homs came as the United States stepped up pressure on the regime of President Bashar Assad to end its crackdown on the anti-government protests.
US Secretary of State Hillary Clinton met in Geneva with Syrian opposition figures and Washington said it was sending its ambassador back to Damascus.
Up to 50 people were killed in Homs on Monday, but details about what happened in Syria’s third-largest city only came to light today with reports of retaliatory attacks pitting members of the Alawite sect against Sunnis.
The sectarian violence is a dire development in Syria, and one that opposition members say plays directly into the regime’s hands.
Since the uprising began, Mr Assad portrayed himself as the lone force who can ward off the radicalism and sectarianism that have bedevilled neighbours in Iraq and Lebanon.
Opposition figures have accused Mr Assad’s minority Alawite regime of trying to stir up trouble with the Sunni majority to blunt enthusiasm for the uprising.
“It was an insane escalation,” activist Mohamed Saleh said by telephone from Homs. “There were kidnappings and killings in a mad way. People are afraid to go out of their homes.”
Thirty-four of the dead were shot execution-style, their bodies dumped in a public square, according to Mr Saleh and others who monitor the violence, including the British-based Syrian Observatory for Human Rights.
A Homs government official confirmed only that 43 bodies were found on Monday in Homs.
With 4,000 people dead across Syria in the uprising, the conflict is no longer just a matter of government forces firing on peaceful protesters looking to topple Mr Assad’s autocratic regime.
The government also has been facing strong resistance from army defectors who have taken refuge in Homs. But sectarian overtones are building as well, because the uprising has unearthed long-simmering grievances that are now exploding into violence.
The Arab League has piled on economic sanctions to try to end the violence, adding to measures already taken by the US, European Union, Turkey and others.
"
article-2312.xml,"Australia appealed for leniency after its citizen was sentenced Wednesday to 500 lashes and a year in prison by a Saudi Arabian court.
Mansor Almaribe, 45, was found guilty of blasphemy after he was arrested last month in Medina while on a pilgrimage, Australian officials said.
It's unclear what Almaribe, a Shia Muslim from Victoria state, said or did to get arrested.
""The ambassador has urgently contacted Saudi authorities and will make strong representations, including to key figures in the Saudi government, seeking leniency,"" said Kate Sieper, a foreign affairs spokeswoman.
Family members said they are worried about his health.
""He is sick, and he has back injuries and he has diabetes,"" his son, Issam Almaribe, told CNN affiliate 9 News Australia.
Consular officials have contacted Almaribe several times by phone since his arrest in mid-November, and were in the courtroom during the reading of the verdict.
Australian officials said they were informed he was convicted of blasphemy and ""making comments insulting to prophet Mohammed's relatives.""
His sentence was originally two years imprisonment along with the 500 lashes, but the court reduced the sentence by a year, consular officials said. It was unclear when the lashing punishment will be carried out.
Blasphemy is punishable by up to a death sentence under the strict Muslim law in Saudi Arabia."
article-23245.xml,"A rider has been killed at Northern Ireland's top motorcycle race, the North West 200.
He was named as Mark Buckley, a 35-year-old competitor from Lough Lowland in Scotland.
The married man died from his injuries in hospital after an incident near York Corner, outside Portstewart, Co Derry, said organisers.
The motorcyclist had been taking part in the third race, the Superstock race, on Saturday afternoon. It was the last day of the international race series.
Organisers have not fully established the cause of the crash yet, and are investigating the circumstances along with the Motorcycle Union of Ireland (MCUI).
Mervyn Whyte, North West 200 event director, said everybody was devastated by Mr Buckley's death.
""Our thoughts and prayers are with his wife Jayne and we extend our deepest sympathies to the entire family circle,"" he said. ""There were no other riders involved in the incident.""
The annual event is reputed to be one of the fastest motorcycle road races in the world.
A number of competitors have been killed during its more than 80-year history.
Mr Buckley was a regular competitor at the North West 200 and was expecting to compete at the TT races in the Isle of man in June."
article-23340.xml,"A rally car has crashed into a crowd in France, killing two people.
The toll could worsen given some of the injuries sustained by other people in the crowd.
During a race in southern France on Saturday, the orange-coloured car which had been competing in the 14th annual Maures regional rally, swerved off the road, killing a 20-year-old spectator and a fifty year old race marshal.
At least fifteen other people, including children and youths, were badly injured.
Two teenagers are listed in critical condition.
It was the second day of the rally at Plan-de-la-Tour in the Var region near the Mediterranean coast.
Local prosecutors have been sent to the scene to investigate.
According to initial reports, a rally driver mistook an intersection where he was supposed to turn right.
He is reported to have driven straight ahead, plunging into the spectators.
The driver of the vehicle is also in hospital suffering shock.
"
article-24804.xml,"At least two people were killed in Beirut in heavy clashes early on Monday between rival Sunni Muslim gunmen, the latest violence fuelled by tensions over the uprising in neighboring Syria.
Gunmen firing rocket-propelled grenades and machineguns clashed in the Lebanese capital's Tariq al-Jadideh district in some of the fiercest battles since sectarian fighting four years ago brought Lebanon back to the brink of civil war.
The violence followed the killing of two members of a political alliance opposed to Syrian President Bashar al-Assad on Sunday in the north of Lebanon.
Residents in the northern region of Akkar blocked roads and burned tyres to protest against the killing and demonstrations spread south to the main coastal highway and to Beirut, where several roads were cut off.
A Reuters cameraman in Tariq al-Jadideh said shooting could be heard from 10 pm (1900 GMT) until nearly 5 am (0200 GMT) on Monday.
Security sources said the fighting pitted gunmen from the Future Movement, loyal to anti-Syrian former Prime Minister Saad al-Hariri, against the pro-Syrian Arab Movement Party headed by Shaker Barjawi.
The state news agency said two people were killed and 18 wounded. The security sources put the death toll at three - two of Barjawi's supporters and one from the Future Movement - with nine people wounded.
Many of Lebanon's Sunni Muslims sympathize with Syria's Sunni-led uprising against Assad, whose father sent forces into Lebanon during its 1975-1990 civil war. The Syrian army finally pulled out in 2005 under international pressure.
Prime Minister Najib Mikati said on Sunday: ""The government is determined to continue to shoulder its national responsibilities amid this critical period in Lebanon and the region, and it will take all measures necessary to preserve civil peace.""
"
article-2482.xml,"Syria's president has denied he ordered the deadly crackdown on a nearly 9-month-old uprising, claiming he is not in charge of the troops behind the assault.
Speaking to ABC's Barbara Walters in a rare interview that aired Wednesday, President Bashar Assad maintained he did not give a command ""to kill or be brutal.""
""They're not my forces,"" Assad responded when asked if Syrian troops had cracked down too hard on protesters. ""They are military forces (who) belong to the government. I don't own them. I'm president. I don't own the country.""
In fact, in his role as president, Assad is the commander of Syria's armed forces.
The U.N. estimates more than 4,000 people have been killed in Syria since the uprising began in March.
""Who said the United Nations is a credible institution?"" Assad said, when Walters asked him about allegations of widespread violence and torture.
State Department spokesman Mark Toner said Assad was trying to shirk responsibility.
""I find it ludicrous that he is attempting to hide behind some sort of shell game but also some sort of claim that he doesn't exercise authority in his own country,"" Toner said.
Assad has responded with once-unthinkable promises of reform in one of the most authoritarian states in the Middle East. But he simultaneously unleashed the military to crush the protests with tanks and snipers.
Still, he insisted he still had the support of Syrians.
""If you don't have the support of the people you cannot be in this position,"" he said. ""Syria is not easy ... it is a very difficult country to govern if you don't have the public support.""
"
article-24830.xml,"Three climbers returning from the summit of Mount Everest have died and two others are missing, a Nepalese official said.
Gyanendra Shrestha, of the Mountaineering Department, said a German, a Nepal-born Canadian and a Korean died on Saturday while descending from the 29,035ft (8,850m) summit.
Mr Shrestha said the weather was favourable on Friday and Saturday morning but a wind storm swept the mountain later on Saturday.
Mr Shrestha, stationed at Everest base camp, said he was waiting for details.
German doctor Eberhard Schaaf, 61, is believed to have suffered high altitude cerebral oedema.
The Nepalese-Canadian climber was Shriya Shah, while the Korean mountaineer's name has yet to be confirmed."
article-2491.xml,"Ceremonies were scheduled from Pearl Harbor in Hawaii to Washington DC on the US 
  East Coast to remember the 2,400 Americans who died on December 7, 1941 when Japan 
  launched a devastating surprise offensive on the US Pacific Fleet.
President Barack Obama called for the Stars and Stripes to be flown at half 
  mast on federal buildings across the country, to mark National Pearl Harbor 
  Remembrance Sunday.
At exactly 7:55am (1745 GMT) on that fateful day, Japan awakened the American ""sleeping 
  giant,"" bombing the US Pacific Fleet anchored in Hawaii. In two hours 
  some 20 ships were sunk or damaged and 164 planes destroyed.
Of the 2,400 who died, nearly half were killed in a matter of seconds aboard 
  the giant USS Arizona battleship, when a bomb detonated the ship's munitions 
  depot, igniting a conflagration that burned for three days.
Denouncing ""a date which will live in infamy,"" president Franklin 
  Roosevelt declared war on Japan, leading the United States into the Second 
  World War at a time when many of his countrymen had hoped to avoid the 
  conflict.
Three days later, Germany declared war on the United States. The US entry was 
  to change the course of the conflict.
In Pearl Harbor on Wednesday, just west of Honolulu, a handful of USS Arizona 
  survivors will join other military veterans to salute those who died in the 
  attacks, an annual ceremony made more poignant by the 70th anniversary.
In Washington, where a ceremony is scheduled at the US capital's World War II 
  Memorial, Hawaiian-born Mr Obama paid tribute on Tuesday to ""the more 
  than 3,500 Americans killed or wounded during that deadly attack and ... to 
  the heroes whose courage ensured our nation would recover from this vicious 
  blow.
"
article-25856.xml,"A strong 5.8-magnitude quake rocked Bulgaria shortly after 3:00 am (0000 GMT) Tuesday, Bulgaria's Seismological Institute said Tuesday.
""The magnitude measured so far was 5.8 on the Richter scale with the epicentre near Sofia, between the towns of Pernik and Radomir,"" a spokeswoman at the institute told AFP.
""We have been registering many aftershocks since then,"" she added.
There were no immediate reports of casualties or damages but the jolt was felt very strongly on the top floors of buildings in Sofia.
Residents of tall apartment buildings in Sofia said objects crashed to the ground during the tremor which lasted several minutes and was immediately followed by at least one aftershock.
""Everything was shaking like crazy. I ran out shouting... I won't go back home today,"" teenager Maria told AFP outside her apartment building in a western Sofia neighbourhood.
People, who were still sitting outside in their pyjamas over an hour after the first jolt, said they felt a new tremor around 4:30 am (0130 GMT).
Civil defence chief Nikolay Nikolov said his service received many reports of toppled chimneys and cracked walls and even broken windows in the region of Pernik, some 30 kilometres (20 miles) southwest of Sofia.
There were no reports of interruptions of electricity or communications.
The quake comes on the heels of Sunday's 6.0-magnitude earthquake around the northern Italian city of Ferrara that killed six people and reduced homes and historic buildings to rubble.
In August 2009, a 5.0 magnitude earthquake hit the Black Sea between Bulgaria and Romania to the southeast of the Kaliakra Cape, the Bulgarian seismological institute said at the time. No serious damage was reported.
"
article-25922.xml,"At least eight persons were killed and 30 others injured early Tuesday when a passenger train crashed into a goods train in the northeast Indian state of Andhra Pradesh, said police.
The Bangalore-bound Hampi Express overshot a signal and collided with a stationary goods train at Andhra Pradesh's Penneconda station at 03:15 a.m. local time.
While eight persons have died in the accident and 30 others injured, many others were trapped in at least two bogies which overturned and rescue workers were trying to move them out of the wreckage, according to police.
Local TV footage showed at least one bogie was completely destroyed while some injured were being moved out of the train on stretchers.
Three bogies, one SLR and two ordinary second class coaches, were derailed due to the impact of the collision. One of the coaches also caught fire, said the Press Trust of India.
Indian Railway Minister Mukul Roy rushed to the site of the accident and ordered an inquiry into it.
Train collision takes place from time to time in India."
article-2754.xml,"Russian Prime Minister Vladimir Putin has said most Russians do not want a repeat of political unrest that occurred in neighbouring Kyrgyzstan and Ukraine.
Mr Putin also sought to address allegations of outside influence in the political process as the country is hit by a wave of protests after a disputed election on Sunday.
His comments come after US secretary of state Hillary Clinton spoke about support of democratic opponents.
Mr Putin said that by describing Russia's election as rigged, Mrs Clinton ""gave a signal"" to opposition parties:
""They heard this signal and with the support of the US State Department began their active work,"" he said.
Mr Putin alleged that hundreds of millions of dollars in foreign funds were funnelled and used to sway the vote.
His ruling United Russia party lost a significant number of parliamentary seats in the election.
Former Soviet leader Mikhail Gorbachev said the results must be annulled and a new poll held amid fraud claims.
Days of protests have hit the capital Moscow and elsewhere as residents vent their anger at the ruling elite.
More than 250 people were arrested during rallies in Moscow and St Petersburg on Tuesday night as they demanded Mr Putin step down.
Thousands of troops have been deployed in the Russian capital as a result.
Liberal opposition party leader Boris Nemtsov was among the hundreds of people who were arrested. He was later released without charge.
"
article-2908.xml,"AFP - An Israeli air strike against a car in Gaza City on Thursday killed at least two Palestinians and wounded two others, Palestinian medical and security sources said.
The Israeli army had no immediate comment on the reported strike, which Palestinian security sources said was carried out by an Israeli drone.
""The remains of two Palestinians were brought to Shifa hospital in Gaza City and two others were injured in the raid, which targeted a civilian car,"" medical sources told AFP.
The strike came a day after Israeli warplanes carried out twin raids targeting what the military said was a Palestinian militant cell planning to launch rockets into Israel.
The strikes killed one Palestinian militant and wounded two others in an area east of the Zeitun neighbourhood, the Islamic Jihad movement said.
Israel frequently targets militants it says are about to launch rockets into the Jewish state, or bombs Gaza in response to such rocket fire, but it also carries out targeted attacks against members of Gaza militant groups.
On September 7, an Israeli air strike against a car travelling near Deir al-Balah in central Gaza killed a member of the Quds Bridge, Islamic Jihad's military wing.
"
article-3160.xml,"Former Penn State football coach Jerry  Sandusky posted bail Thursday after spending a night in jail following a  new round of sex-abuse charges filed against him.
Sandusky  secured his release using $200,000 in real estate holdings and a $50,000  certified check provided by his wife, Dorothy, according to online  court records. Sandusky remained at the facility as of midmorning and  the warden said he was quiet and cooperative during his overnight stay.
Sandusky  was arrested Wednesday and charged with 12 new sex abuse counts  involving two new alleged victims. He has maintained his innocence.
The  latest accusers are the ninth and 10th alleged victims described in  grand jury reports that claim Sandusky befriended and then molested boys  he met through his Second Mile charity for troubled youth. A grand jury  document released Wednesday echoed an earlier report, saying Sandusky  gave the boys gifts while also making sexual advances toward them.
One  of the new accusers said Sandusky kept him in a basement bedroom during  overnight visits to Sandusky's home, forced him to perform sex acts and  assaulted him.
""The victim testified that on at least one  occasion he screamed for help, knowing that Sandusky's wife was  upstairs, but no one ever came to help him,"" the grand jury report said.
Sandusky  was charged last month with abusing eight boys, some on campus, over 15  years, allegations that were not immediately brought to the attention  of authorities even though high-level people at Penn State apparently  knew about them. In all, he faces more than 50 charges.
The scandal has resulted in the ousting of school President Graham Spanier and longtime coach Joe Paterno.
"
article-3290.xml,"
More than 20 NATO supply trucks have been destroyed in an attack in southern Pakistan.
Insurgents armed with rockets and automatic weapons opened fire on a transport terminal in the south western city of Quetta.
Several oil tankers exploded before fire spread to other trucks parked nearby.
Firefighters and ambulance crews were called to the scene.
Paramilitary soldiers cordoned off the site as firefighters battled the massive blaze, with flames shooting high into the night sky and thick black smoke billowing from the burning trucks.
Senior police official Malik Arshad said gunmen fired bullets and a rocket at the oil tankers.
""Flames were rising from more than 20 vehicles. We do not know about any casualties yet because the blaze is still so huge,"" he said, adding that 10 vehicles were safely evacuated from the terminal.
""First the fire started in two oil tankers and the fuel started leaking which spread the fire to other vehicles.""
The NATO supply trucks were queued at one of three temporary terminals in the region because of a blockade imposed by Pakistani officials.
Border crossing points to Afghanistan were closed last month in protest against a NATO raid that killed 24 Pakistani soldiers.
"
article-3291.xml,"Hundreds of people took to the streets in Pakistan's capital city of Islamabad Thursday, to protest the NATO airstrike that killed 24 Pakistani soldiers on Nov 26, NBC News reported.
Lawyers, union members, and others -- carrying Pakistani flag and signs reading ""Go America Go"" and ""We Condemn Nato Attack"" -- marched to the heavily-fortified diplomatic enclave. Police in riot gear stood behind barbed wire along parts of the route. A dummy marked ""Nato"" was burned outside the Parliament building.
A police official told Agence France Presse that 500 policemen were deployed around the diplomatic enclave to prevent any violence.
The protest came after assailants earlier torched more than 20 tankers in Pakistan carrying fuel for U.S. and NATO troops in neighboring Afghanistan on Thursday, in the first reported attack since Islamabad closed the border to protest coalition airstrikes.
Several hundred trucks have been stranded at poorly guarded terminals around the country as they wait for Pakistan to reopen its two border crossings into Afghanistan. Around 40 percent of the non-lethal supplies for U.S.-led troops in landlocked Afghanistan travel across Pakistani soil.
Islamabad closed both frontier crossings into Afghanistan on Nov. 26, hours after airstrikes by the U.S.-led coalition killed 24 Pakistani troops on the Pakistan-Afghanistan border. U.S. and NATO officials have said the incident was a mistake, and have pledged to investigate.
Police officer Hamid Shakil says unknown men fired rockets at a terminal for the tankers close to the southwestern city of Quetta. He said at least 23 tankers were set ablaze. There were no immediate reports of casualties.
Last year, Islamabad temporarily closed one of its Afghan crossings to NATO supplies after U.S. helicopters accidentally killed two Pakistani soldiers. Suspected militants or criminals took advantage of the impasse to launch many attacks against stranded or rerouted trucks carrying NATO supplies.
The deadly airstrikes at the border sent already tense relations between Pakistan and the United States to new lows, threatening Islamabad's cooperation in helping negotiate an end to the Afghan war.
It came amid political tensions in Islamabad following the resignation of Pakistan's ambassador to the United States following an outcry from the country's powerful military establishment, which is in charge of Afghan and U.S. policy. Envoy Husain Haqqani stepped down because of allegations he wrote a memo to Washington asking for its help to stop a supposed military coup.
President Asif Ali Zardari has been under pressure because of the scandal, and on Tuesday flew to Dubai for medical treatment related to a heart condition. His trip led to rumors that the 56-year-old was losing his grip on power.
Earlier Thursday, Secretary of State Hillary Rodham Clinton said the U.S. expected Zardari, an American ally, ""will be able to return in full health in his duties"" after receiving treatment. A statement for the presidency said Zardari's health was improving.
"
article-3595.xml,"
Two Italian marines accused of killing two Indian fishermen will be tried according to Indian law, deputy foreign minister Preneet Kaur has said.
She spoke after talks with her Italian counterpart Steffan de Mistura.
The two marines were on board an Italian oil tanker off southern India.
Italy says as the incident took place in international waters the men should be tried in Italy. Officials say the fishing boat was behaving aggressively and was mistaken for a pirate vessel.
Italian officials have asked the High Court in the state of Kerala to throw out the murder charges against the two marines.
The marines were detained on Sunday and remanded in custody for two weeks as the murder investigation against them continues.
""As far as the law point is concerned,"" Ms Kaur said, ""they have their interpretations and we have our interpretations.
""As of today, the two people [Italian marines] are on Indian soil and tomorrow the Indian court is going to decide what steps are to be taken further,"" she said.
""So far as we are concerned in India, we certainly will go by our law.""
Mr Mistura expressed his regret over the two Indian fishermen's deaths, but said there were legal points that needed to be clarified, including the exact position of the ship when the two men died.
""We do acknowledge that two Indian citizens died... and we are terribly sad. The second one is that is that the incident took place in international waters and at the same time the investigations will assert the exact position,"" he said.
""We all want the truth,"" he added.
Italy's defence ministry has said the fishing boat was behaving aggressively and ignored warning shots fired from the Italian oil tanker.
They said they opened fire after mistaking the fishermen for pirates. India said the fishermen were unarmed.
The incident took place off the coast of Kerala last Wednesday.
It sparked a major diplomatic row between the two countries. The Italian foreign ministry has said Foreign Minister Giulio Terzi will also visit Delhi next week to discuss the issue.
A delegation of experts from Italy's foreign, defence and justice ministries has already visited Delhi to discuss the case with Indian officials, but the two sides have so far been unable to resolve their differences.
The Italian foreign ministry also said that Indian police had taken ""coercive"" and ""unilateral"" action on Sunday when they escorted the two marines off the oil tanker where they were deployed as security guards and arrested them, news agency AFP reported.
Italy insists that its personnel cannot be charged under Indian law. It says the marines have immunity as the tanker was flying an Italian flag and was in international waters when the incident happened.
The marines have been identified as Massimiliano Latorre and Salvatore Girone.
The Enrica Lexie was on its way from Singapore to Egypt, with a crew of 34, including 19 Indians.
"
article-3736.xml,"Long-imprisoned Nobel laureate Aung San Suu Kyi's political party claimed victory Monday in parliamentary elections in Myanmar, a dramatic development in the southeast Asian country's efforts to end its international isolation.
The party said Monday it had won at least 43 out of the 44 seats that it contested -- including Suu Kyi's.
""This is not our triumph, this is a triumph of the people,"" Suu Kyi said as she arrived at the headquarters of the National League for Democracy in Yangon to meet with fellow candidates and other party members.
U.S. Secretary of State Hillary Clinton was already cautiously hailing the results of the voting on Sunday.
She told CNN she was ""very hopeful for the the people"" of Myanmar, also known as Burma.
""If this election goes as well as it is reported to have from the early reports, that would be a significant step,"" she said.
The official election results of Sunday's elections are expected sometime this week.
The NLD prediction was based on the party's own estimates, according to party member Thae Da Win Aung. It was still unclear whether the NLD had won the 44th seat, she said.
While control of parliament will not change even if the opposition wins all 44 seats, the vote itself marks an important step forward for many in the country who have lived under military rule for 50 years.
Suu Kyi, 66, led her party to a landslide victory the last time Myanmar held multiparty elections, in 1990. But the junta ignored the results and placed her under house arrest.
Released in November 2010, Suu Kyi was allowed to crisscross the country to rally support for the NLD for Sunday's race.
The United States announced in January that it would exchange ambassadors with Myanmar after the regime released political prisoners.
Clinton visited Myanmar in December -- a historic trip marking the first time a secretary of state had been to the country in more than 50 years -- and British Foreign Secretary William Hague visited the following month.
On Sunday Clinton said she had been impressed with her visit.
""I was very touched by the visit that I made and the commitments I received from members of the government who were quite sincere in their desire to move their country forward,"" she said, even as she underlined that the United States wanted to see ""continuing progress.""
The NLD fielded a candidate for every one of the 45 seats up for grabs. But the election commission rejected one candidate apparently because his parents had foreign residency. The NLD has said it plans to challenge his exclusion.
The government had promised the vote would be free and fair, and allowed international observers to monitor the polling.
On Sunday, the NLD said it had received more than 50 reports of voting irregularities.
Suu Kyi has said she has no regrets about taking part in the by-elections because the process has raised people's political awareness.
In front of hundreds of supporters and journalists gathered at the NLD headquarters Monday, Suu Kyi said she planned to push for more emphasis on the role of the people in governing the country. She said she would happily work with anybody who wanted national reconciliation.
Myanmar's legislature has 664 seats, more than 80% of which are still held by lawmakers aligned with the military-backed ruling party, Union Solidarity and Development Party (USDP).
The 45 seats under contention in Sunday's elections were vacancies created by the promotion of parliamentarians to the Cabinet and other posts last year.
Still, the election was an opportunity for voters to weigh in during a time of enormous change in Myanmar.
Analysts said it was the first real test of the government's commitment to transition from military rule.
Two years ago, Myanmar staged a general election that was widely derided as a sham.
Several former military leaders formed the Union Solidarity and Development Party (USDP) at the time to contest the election. Suu Kyi's party boycotted it.
After attracting international condemnation for manipulating the voting process in the 2010 race, Myanmar's leaders appear to have concluded that a fairer election will be proof to the world that the authorities can conduct a legitimate vote, experts said.
In the past 12 months, the country pardoned hundreds of political prisoners, secured a ceasefire with Karen rebels and agreed to negotiate with other ethnic rebel groups. Freer press rules have encouraged the proliferation of journals and magazines.
Myanmar's efforts to thaw its frosty relations with the rest of the world have been warmly welcomed and rewarded. In February, the European Union lifted a travel ban on Myanmar officials.
There have been hints, too, that a successful vote on Sunday would lead to the relatively swift unraveling of sanctions that have long choked the country's economy.
Thousands of Burmese living in exile around the world were watching the election for a clear sign that it is safe to return home.
As a member of parliament, Suu Kyi would be expected to be free to travel outside Myanmar -- and more importantly to return -- something that wasn't possible during her long years of repression and confinement."
